Mg,Al,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Sr,Ba,proba_0,proba_1,proba_2,T90_pred
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0016,0.0002,0.9982,546.0913
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0178,0.0105,0.9718,546.3831
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0047,0.0007,0.9946,546.4621
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0023,0.0038,0.9940,547.1404
0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0137,0.0035,0.9828,547.2211
0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0049,0.0010,0.9940,547.2897
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0004,0.0001,0.9994,547.3401
0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0785,0.7902,0.1313,547.6114
0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0561,0.0055,0.9384,548.0286
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0084,0.0008,0.9908,548.2675
0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0978,0.0013,0.9009,548.4855
0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0049,0.0003,0.9948,548.8820
0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1741,0.0010,0.8250,549.1606
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0019,0.0006,0.9975,549.2214
0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.3922,0.0418,0.5660,549.3581
0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1112,0.0012,0.8876,549.6283
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3552,0.0684,0.5764,549.7211
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0126,0.0235,0.9639,549.8629
0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1721,0.0025,0.8254,550.3270
0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0007,0.0003,0.9990,550.3683
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0047,0.0930,0.9023,550.8214
0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0260,0.0006,0.9735,551.0848
0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1371,0.0016,0.8613,551.4916
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0011,0.0004,0.9985,551.6491
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0827,0.3399,0.5774,552.0731
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0062,0.0005,0.9933,552.2058
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0427,0.1200,0.8373,552.3245
0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0116,0.0003,0.9881,552.4334
0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0294,0.0010,0.9696,552.4805
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0044,0.1242,0.8713,552.6014
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0009,0.0040,0.9950,552.7607
0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1322,0.0015,0.8663,552.9854
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0005,0.0112,0.9883,553.0435
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0847,0.0238,0.8914,553.2330
0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1156,0.0008,0.8836,553.2878
0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2216,0.1272,0.6511,553.3770
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.2936,0.0033,0.7031,554.1231
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0939,0.0079,0.8982,554.4341
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0036,0.0007,0.9957,554.7220
0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0007,0.0001,0.9992,554.8614
0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0520,0.0060,0.9421,555.6301
0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.3026,0.0018,0.6956,555.8386
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0051,0.0002,0.9947,557.5480
0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0147,0.0001,0.9852,557.8894
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0002,0.0381,0.9617,558.1429
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0017,0.4129,0.5854,558.9405
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.4821,0.1190,0.3989,559.3711
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0960,0.0674,0.8366,559.4382
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1623,0.2172,0.6205,559.9894
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1035,0.0016,0.8949,561.1327
0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0936,0.0180,0.8884,561.9180
0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.4010,0.0089,0.5902,562.9036
0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1834,0.0015,0.8151,564.3566
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0083,0.0091,0.9826,566.5670
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0364,0.0008,0.9628,566.8221
0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0046,0.0012,0.9942,566.9165
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0013,0.0247,0.9741,567.5400
0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0101,0.0022,0.9877,569.5610
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2928,0.0514,0.6558,569.9390
0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,0.0184,0.9643,570.6711
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0787,0.0952,0.8260,572.7508
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0104,0.2448,0.7448,574.8750
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0007,0.0015,0.9978,577.1257
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.4075,0.3962,0.1962,577.7887
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0740,0.1777,0.7483,578.0865
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0026,0.1607,0.8367,580.9050
0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0557,0.0095,0.9348,586.6111
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0412,0.1698,0.7890,586.7371
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0224,0.1944,0.7832,587.9256
0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1898,0.0641,0.7461,589.4891
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3565,0.2647,0.3788,590.1807
0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3602,0.0772,0.5626,590.5032
0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3117,0.0138,0.6745,591.8735
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0427,0.0012,0.9561,600.7574
0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0070,0.0015,0.9915,602.1087
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4495,0.1559,0.3945,602.9205
0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.4514,0.0183,0.5303,608.9305
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0350,0.2618,0.7032,614.0411
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2711,0.1122,0.6168,616.5544
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0008,0.0046,0.9946,617.4275
0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2057,0.7769,0.0173,619.2510
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0011,0.6138,0.3851,620.6990
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0004,0.0028,0.9969,623.3116
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0538,0.0218,0.9244,624.1035
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0167,0.7724,0.2109,625.6019
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0273,0.0224,0.9502,629.3327
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0009,0.9971,629.5040
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0017,0.9811,630.0394
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2829,0.3702,0.3469,633.3366
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0017,0.9965,634.0729
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2554,0.1240,0.6206,635.6887
0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2312,0.2374,0.5314,637.1894
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.4186,0.1971,0.3842,637.2236
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.1109,0.7359,0.1532,637.8666
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0007,0.0202,0.9791,637.8684
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0026,0.1624,0.8350,637.9175
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0040,0.0441,0.9520,639.2064
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0045,0.0273,0.9682,647.9050
0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1721,0.0830,0.7449,662.8889
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.1423,0.6871,0.1706,676.2554
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0225,0.0028,0.9747,678.8826
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.4301,0.1600,0.4099,687.3969
0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4907,0.0069,0.5024,689.4771
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0096,0.0056,0.9848,692.9982
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.4759,0.0430,0.4811,710.1569
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1523,0.1721,0.6756,711.3780
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0632,0.0046,0.9322,719.6293
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0397,0.9582,725.0218
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0116,0.9303,728.9897
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1626,0.0030,0.8344,736.5779
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2957,0.0603,0.6440,759.7780
